관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,위도,경도,데이터기준일자
부산광역시 부산진구청,서전로46번길 31,전포2동 676-8,다목적,2,200,360도 전방면,30,,051-605-6321,35.156123,129.06487,2021-10-08
부산광역시 부산진구청,성지로74번길,초읍동 215-14,다목적,1,200,360도 전방면,30,,051-605-6321,35.177129,129.054255,2021-10-08
부산광역시 부산진구청,월드컵대로465번길 43,초읍동 375-4,다목적,1,200,360도 전방면,30,,051-605-6321,35.18278,129.052417,2021-10-08
부산광역시 부산진구청,초읍천로108번길 26,초읍동 280-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.180589,129.046516,2021-10-08
부산광역시 부산진구청,초읍천로108길 93,초읍동 273-50,다목적,1,200,360도 전방면,30,,051-605-6321,35.177489,129.047357,2021-10-08
부산광역시 부산진구청,월드컵대로465번가길 28,초읍동 370-17,다목적,1,200,360도 전방면,30,,051-605-6321,35.183856,129.053141,2021-10-08
부산광역시 부산진구청,새싹로 207-21,초읍동 271-30,다목적,1,200,360도 전방면,30,,051-605-6321,35.174562,129.048544,2021-10-08
부산광역시 부산진구청,성지로62번길 25,초읍동 603-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.176837,129.055529,2021-10-08
부산광역시 부산진구청,새싹로 208,초읍동 269-7,다목적,1,200,360도 전방면,30,,051-605-6321,35.174777,129.048975,2021-10-08
부산광역시 부산진구청,성지곡로 67,초읍동 360-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.188454,129.04918,2021-10-08
부산광역시 부산진구청,성지곡로16번길 49,초읍동 312-26,다목적,1,200,360도 전방면,30,,051-605-6321,35.1847,129.049599,2021-10-08
부산광역시 부산진구청,성지곡로51번길 27,초읍동 359-13,다목적,1,200,360도 전방면,30,,051-605-6321,35.187734,129.047738,2021-10-08
부산광역시 부산진구청,성지로104번길 13,초읍동 183-3,다목적,1,200,360도 전방면,30,,051-605-6321,35.179973,129.053188,2021-10-08
부산광역시 부산진구청,새싹로278번길 8-9,초읍동 288-20,다목적,1,200,360도 전방면,30,,051-605-6321,35.180387,129.047794,2021-10-08
부산광역시 부산진구청,성지로122번길 50-7,초읍동 414,다목적,2,200,360도 전방면,30,,051-605-6321,35.181825,129.053247,2021-10-08
부산광역시 부산진구청,전포동 산12,전포동 산12,다목적,1,200,360도 전방면,30,,051-605-6321,35.163772,129.070706,2021-10-08
부산광역시 부산진구청,전포동 산12,전포동 산12,다목적,1,200,360도 전방면,30,,051-605-6321,35.163772,129.070706,2021-10-08
부산광역시 부산진구청,전포동 산13,전포동 산13,다목적,1,200,360도 전방면,30,,051-605-6321,35.163772,129.070706,2021-10-08
부산광역시 부산진구청,전포동 산14,전포동 산14,다목적,1,200,360도 전방면,30,,051-605-6321,35.163772,129.070706,2021-10-08
부산광역시 부산진구청,전포동 산15,전포동 산15,다목적,1,200,360도 전방면,30,,051-605-6321,35.163772,129.070706,2021-10-08
부산광역시 부산진구청,전포동 산16,전포동 산16,다목적,1,200,360도 전방면,30,,051-605-6321,35.163772,129.070706,2021-10-08
부산광역시 부산진구청,전포동 산17,전포동 산17,다목적,1,200,360도 전방면,30,,051-605-6321,35.163772,129.070706,2021-10-08
부산광역시 부산진구청,전포동 산18,전포동 산18,다목적,1,200,360도 전방면,30,,051-605-6321,35.163772,129.070706,2021-10-08
부산광역시 부산진구청,전포동 산19,전포동 산19,다목적,1,200,360도 전방면,30,,051-605-6321,35.163772,129.070706,2021-10-08
부산광역시 부산진구청,전포동 산20,전포동 산20,다목적,1,200,360도 전방면,30,,051-605-6321,35.163772,129.070706,2021-10-08
부산광역시 부산진구청,전포동 산21,전포동 산21,다목적,1,200,360도 전방면,30,,051-605-6321,35.163772,129.070706,2021-10-08
부산광역시 부산진구청,전포동 산22,전포동 산22,다목적,1,200,360도 전방면,30,,051-605-6321,35.163772,129.070706,2021-10-08
부산광역시 부산진구청,전포동 산23,전포동 산23,다목적,2,200,360도 전방면,30,,051-605-6321,35.163772,129.070706,2021-10-08
부산광역시 부산진구청,전포동 산24,전포동 산24,다목적,1,200,360도 전방면,30,,051-605-6321,35.163772,129.070706,2021-10-08
부산광역시 부산진구청,전포동 산12,전포동 산12,다목적,1,200,360도 전방면,30,,051-605-6321,35.163772,129.070706,2021-10-08
부산광역시 부산진구청,동평로223번길 85,연지동 340-10,다목적,1,200,360도 전방면,30,,051-605-6321,35.172677,129.050102,2021-10-08
부산광역시 부산진구청,성지로114번길 11,초읍동 180-20,다목적,1,200,360도 전방면,30,,051-605-6321,35.180389,129.052178,2021-10-08
부산광역시 부산진구청,엄광로 68-1,가야2동 669-6,다목적,1,200,360도 전방면,30,,051-605-6321,35.147565,129.023434,2021-10-08
부산광역시 부산진구청,백양순환로28번길 34-6,당감동 705-4,다목적,1,200,360도 전방면,30,,051-605-6321,35.167905,129.034946,2021-10-08
부산광역시 부산진구청,동천로107번길 12-17,부전동 122-10,다목적,2,200,360도 전방면,30,,051-605-6321,35.15855,129.061685,2021-10-08
부산광역시 부산진구청,개금동590-5,개금동590-5,다목적,1,200,360도 전방면,30,,051-605-6321,35.154725,129.025169,2021-10-08
부산광역시 부산진구청,중앙대로824번길 32-13,전포동162-4,다목적,1,200,360도 전방면,30,,051-605-6321,35.164007,129.067105,2021-10-08
부산광역시 부산진구청,가야대로684번길 54,당감동26-19,다목적,1,200,360도 전방면,30,,051-605-6321,35.158963,129.046593,2021-10-08
부산광역시 부산진구청,황령대로64번길 14,전포동374-27,다목적,1,200,360도 전방면,30,,051-605-6321,35.148792,129.066861,2021-10-08
부산광역시 부산진구청,진연로9번길 7,양정동 238-4,다목적,1,200,360도 전방면,30,,051-605-6321,35.178045,129.073826,2021-10-08
부산광역시 부산진구청,동평로245,연지동 230-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.171275,129.053691,2021-10-08
부산광역시 부산진구청,당감서로103,당감동 764-2,다목적,1,200,360도 전방면,30,,051-605-6321,35.168572,129.035322,2021-10-08
부산광역시 부산진구청,당감서로100번길 74,당감동 782-45,다목적,1,200,360도 전방면,30,,051-605-6321,35.170794,129.033046,2021-10-08
부산광역시 부산진구청,백양대로68,당감동 222-6,다목적,1,200,360도 전방면,30,,051-605-6321,35.162418,129.042978,2021-10-08
부산광역시 부산진구청,당감서로64번길 40,부암동 408-4,다목적,1,200,360도 전방면,30,,051-605-6321,35.16793,129.040705,2021-10-08
부산광역시 부산진구청,동평로131번가길 3,부암동 332-6,다목적,1,200,360도 전방면,30,,051-605-6321,35.166498,129.044003,2021-10-08
부산광역시 부산진구청,범양로125번길 19,양정동 506-6,다목적,1,200,360도 전방면,30,,051-605-6321,35.174331,129.064546,2021-10-08
부산광역시 부산진구청,성지로122번길 73-2,초읍동 630-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.183006,129.053259,2021-10-08
부산광역시 부산진구청,월드컵대로465,초읍동 463,다목적,1,200,360도 전방면,30,,051-605-6321,35.182406,129.050106,2021-10-08
부산광역시 부산진구청,전포대로275번길 13,전포동 591-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.161294,129.064778,2021-10-08
부산광역시 부산진구청,범일로131번길 48,범천동 735-11,다목적,1,200,360도 전방면,30,,051-605-6321,35.143421,129.058219,2021-10-08
부산광역시 부산진구청,엄광로497번길 8,범천동 1517-73,다목적,1,200,360도 전방면,30,,051-605-6321,35.143868,129.050387,2021-10-08
부산광역시 부산진구청,가야대로750번길 56,부전동 465-7,다목적,1,200,360도 전방면,30,,051-605-6321,35.155084,129.054498,2021-10-08
부산광역시 부산진구청,황령대로74번길 37,전포동 379-20,다목적,1,200,360도 전방면,30,,051-605-6321,35.148151,129.067454,2021-10-08
부산광역시 부산진구청,가야대로589번길 33,가야동 67-7,다목적,1,200,360도 전방면,30,,051-605-6321,35.155765,129.037503,2021-10-08
부산광역시 부산진구청,가야공원로 50,가야동 603-26,다목적,1,200,360도 전방면,30,,051-605-6321,35.149243,129.029511,2021-10-08
부산광역시 부산진구청,엄광로312번길 11,가야동 12-47,다목적,1,200,360도 전방면,30,,051-605-6321,35.154389,129.043259,2021-10-08
부산광역시 부산진구청,가야대로510번길 91,가야동 610-9,다목적,1,200,360도 전방면,30,,051-605-6321,35.149055,129.02849,2021-10-08
부산광역시 부산진구청,대학로46번길 2,가야동 329-2,다목적,1,200,360도 전방면,30,,051-605-6321,35.151728,129.035339,2021-10-08
부산광역시 부산진구청,엄광로147번길 9-3,가야동 479-4,다목적,1,200,360도 전방면,30,,051-605-6321,35.148152,129.031025,2021-10-08
부산광역시 부산진구청,가야대로468번길 67,개금동 554-4,다목적,1,200,360도 전방면,30,,051-605-6321,35.150078,129.023273,2021-10-08
부산광역시 부산진구청,개금온정로28번길 6,개금동 281-5,다목적,1,200,360도 전방면,30,,051-605-6321,35.155433,129.024508,2021-10-08
부산광역시 부산진구청,진사로77번길 15,개금동 633-51,다목적,1,200,360도 전방면,30,,051-605-6321,35.144674,129.017239,2021-10-08
부산광역시 부산진구청,가야대로443번길 24,개금동 473-6,다목적,1,200,360도 전방면,30,,051-605-6321,35.153947,129.021028,2021-10-08
부산광역시 부산진구청,엄광로44번길 16,개금동 540-66,다목적,1,200,360도 전방면,30,,051-605-6321,35.147552,129.021287,2021-10-08
부산광역시 부산진구청,엄광로12번길 55,개금동 631-8,다목적,1,200,360도 전방면,30,,051-605-6321,35.145776,129.017413,2021-10-08
부산광역시 부산진구청,백양대로 316-7,개금동 447-27,다목적,1,200,360도 전방면,30,,051-605-6321,35.154501,129.016984,2021-10-08
부산광역시 부산진구청,백양대로8번길 28,부암동 227-4,다목적,1,200,360도 전방면,30,,051-605-6321,35.163565,129.048184,2021-10-08
부산광역시 부산진구청,동평로116번길 50,당감동 891-22,다목적,1,200,360도 전방면,30,,051-605-6321,35.164007,129.043217,2021-10-08
부산광역시 부산진구청,당감서로94번길 18-9,부암동 508-4,다목적,1,200,360도 전방면,30,,051-605-6321,35.169534,129.035949,2021-10-08
부산광역시 부산진구청,서면문화로 35,부전동 406-33,다목적,4,200,360도 전방면,30,,051-605-6321,35.160178,129.055595,2021-10-08
부산광역시 부산진구청,서면로 45,부전동 517-43,다목적,3,200,360도 전방면,30,,051-605-6321,35.154834,129.057708,2021-10-08
부산광역시 부산진구청,당감서로65번길 54,당감동 760-6,다목적,2,200,360도 전방면,30,,051-605-6321,35.168291,129.035342,2021-10-08
부산광역시 부산진구청,복지로 105 B-450호,개금동 633-11,다목적,1,200,360도 전방면,30,,051-605-6321,35.143462,129.019334,2021-10-08
부산광역시 부산진구청,가야대로691번길 40,당감동 86-4,다목적,1,200,360도 전방면,30,,051-605-6321,35.157852,129.045309,2021-10-08
부산광역시 부산진구청,가야대로703번가길 16,당감동 989,다목적,1,200,360도 전방면,30,,051-605-6321,35.157837,129.049023,2021-10-08
부산광역시 부산진구청,신천대로197번길 24,당감동 870-6,다목적,1,200,360도 전방면,30,,051-605-6321,35.159213,129.048758,2021-10-08
부산광역시 부산진구청,마철로 118-1,당감동 818-193,다목적,1,200,360도 전방면,30,,051-605-6321,35.157201,129.038738,2021-10-08
부산광역시 부산진구청,당감로50번길 13-1,당감동 305-4,다목적,1,200,360도 전방면,30,,051-605-6321,35.166245,129.039811,2021-10-08
부산광역시 부산진구청,동평로171번길 36-5,부암동 298-15,다목적,1,200,360도 전방면,30,,051-605-6321,35.166258,129.046155,2021-10-08
부산광역시 부산진구청,새싹로58번길 35,범전동 390,다목적,1,200,360도 전방면,30,,051-605-6321,35.163546,129.057172,2021-10-08
부산광역시 부산진구청,가야대로 712,범천동 1057-9,다목적,1,200,360도 전방면,30,,051-605-6321,35.157123,129.049531,2021-10-08
부산광역시 부산진구청,시민공원로76번길 21,범전동 253-5,다목적,3,200,360도 전방면,30,,051-605-6321,35.165344,129.058588,2021-10-08
부산광역시 부산진구청,성지로34번길 19,연지동 32-11,다목적,1,200,360도 전방면,30,,051-605-6321,35.17384,129.056076,2021-10-08
부산광역시 부산진구청,양성로6번길 41-1,범전동 9-4,다목적,1,200,360도 전방면,30,,051-605-6321,35.168125,129.065779,2021-10-08
부산광역시 부산진구청,골드테마길 23,범천1동 727-7,다목적,2,200,360도 전방면,30,,051-605-6321,35.14272377,129.0599399,2021-10-08
부산광역시 부산진구청,동평로235번길 37-8,연지동 238-22,다목적,1,200,360도 전방면,30,,051-605-6321,35.171801,129.05152,2021-10-08
부산광역시 부산진구청,당감서로146번길 2,당감동 768-34,다목적,1,200,360도 전방면,30,,051-605-6321,35.170531,129.031529,2021-10-08
부산광역시 부산진구청,신천대로71번길 25,범천동 868-39,다목적,1,200,360도 전방면,30,,051-605-6321,35.148235,129.05766,2021-10-08
부산광역시 부산진구청,엄광로495번길 39,범천동 1515-211,다목적,1,200,360도 전방면,30,,051-605-6321,35.143262,129.052135,2021-10-08
부산광역시 부산진구청,동평로420번길 10,양정동 370-21,다목적,1,200,360도 전방면,30,,051-605-6321,35.172728,129.070138,2021-10-08
부산광역시 부산진구청,양정로 20,양정동 71-7,다목적,1,200,360도 전방면,30,,051-605-6321,35.172322,129.074509,2021-10-08
부산광역시 부산진구청,동평로 221,연지동 168-13,다목적,1,200,360도 전방면,30,,051-605-6321,35.169704,129.05177,2021-10-08
부산광역시 부산진구청,서전로46번길 62-8,전포동 687-12,다목적,1,200,360도 전방면,30,,051-605-6321,35.154986,129.064529,2021-10-08
부산광역시 부산진구청,전포대로276번길 47,전포동 33-302,다목적,1,200,360도 전방면,30,,051-605-6321,35.161459,129.06806,2021-10-08
부산광역시 부산진구청,대학로15번길 3-6,가야동 372,다목적,1,200,360도 전방면,30,,051-605-6321,35.153698,129.037436,2021-10-08
부산광역시 부산진구청,가야공원로14번길 18,가야동 160,다목적,1,200,360도 전방면,30,,051-605-6321,35.152078,129.028751,2021-10-08
부산광역시 부산진구청,개금온정로13번길 35,개금동 201-61,다목적,1,200,360도 전방면,30,,051-605-6321,35.154152,129.023189,2021-10-08
부산광역시 부산진구청,진사로 65,개금동 633-61,다목적,1,200,360도 전방면,30,,051-605-6321,35.145435,129.016452,2021-10-08
부산광역시 부산진구청,개금본동로 21,개금동 24-3,다목적,1,200,360도 전방면,30,,051-605-6321,35.159453,129.023939,2021-10-08
부산광역시 부산진구청,마철로 98,당감동128-2,다목적,1,200,360도 전방면,30,,051-605-6321,35.157561,129.041206,2021-10-08
부산광역시 부산진구청,개금본동로 88,개금동 428-8,다목적,1,200,360도 전방면,30,,051-605-6321,35.155694,129.022381,2021-10-08
부산광역시 부산진구청,황령대로8번길 17,범천동 850-162,다목적,1,200,360도 전방면,30,,051-605-6321,35.146929,129.060564,2021-10-08
부산광역시 부산진구청,만리산로75번길 1,범천동 1244-2,다목적,1,200,360도 전방면,30,,051-605-6321,35.147063,129.051586,2021-10-08
부산광역시 부산진구청,동평로183번길 33-3,부암동 315-30,다목적,1,200,360도 전방면,30,,051-605-6321,35.168484,129.048948,2021-10-08
부산광역시 부산진구청,백양순환로 76,부암동 577-2,다목적,1,200,360도 전방면,30,,051-605-6321,35.17008,129.035336,2021-10-08
부산광역시 부산진구청,가야대로755번길 10,부전동 285-20,다목적,1,200,360도 전방면,30,,051-605-6321,35.158244,129.054119,2021-10-08
부산광역시 부산진구청,해맞이로 3-2,양정동 285-20,다목적,1,200,360도 전방면,30,,051-605-6321,35.175217,129.06585,2021-10-08
부산광역시 부산진구청,중앙대로970번가길 29,양정동 143-4,다목적,1,200,360도 전방면,30,,051-605-6321,35.176516,129.075508,2021-10-08
부산광역시 부산진구청,성지로153번길 190,초읍동 270-15,다목적,1,200,360도 전방면,30,,051-605-6321,35.173733,129.050009,2021-10-08
부산광역시 부산진구청,진남로356번길 58,전포동 191-256,다목적,1,200,360도 전방면,30,,051-605-6321,35.158234,129.072548,2021-10-08
부산광역시 부산진구청,성지로104번가길 24-10,초읍동 402-5,다목적,3,200,360도 전방면,30,,051-605-6321,35.182353,129.05435,2021-10-08
부산광역시 부산진구청,엄광로238번길 24,가야동 406-79,다목적,1,200,360도 전방면,30,,051-605-6321,35.15091,129.038071,2021-10-08
부산광역시 부산진구청,냉정로 211-2,개금1동 171-133,다목적,1,200,360도 전방면,30,,051-605-6321,35.150899,129.022984,2021-10-08
부산광역시 부산진구청,복지로 16-11,개금동 523-16,다목적,1,200,360도 전방면,30,,051-605-6321,35.151416,129.019886,2021-10-08
부산광역시 부산진구청,진사로83번길 21,개금동 633-35,다목적,1,200,360도 전방면,30,,051-605-6321,35.144179,129.017161,2021-10-08
부산광역시 부산진구청,개금본동로17번길 9,개금동 24-37,다목적,1,200,360도 전방면,30,,051-605-6321,35.158591,129.024303,2021-10-08
부산광역시 부산진구청,동평로44번길 43,당감동 374-8,다목적,1,200,360도 전방면,30,,051-605-6321,35.164184,129.035352,2021-10-08
부산광역시 부산진구청,가야대로 721,당감동 966,다목적,1,200,360도 전방면,30,,051-605-6321,35.158272,129.049875,2021-10-08
부산광역시 부산진구청,당감서로109번길 5,당감동 699-17,다목적,1,200,360도 전방면,30,,051-605-6321,35.168663,129.034539,2021-10-08
부산광역시 부산진구청,황령대로 19,범천동 859-31,다목적,1,200,360도 전방면,30,,051-605-6321,35.148161,129.061652,2021-10-08
부산광역시 부산진구청,엄광로 487,범천동 1518-4,다목적,1,200,360도 전방면,30,,051-605-6321,35.144769,129.051614,2021-10-08
부산광역시 부산진구청,백양대로34번길 53,부암동 220-5,다목적,1,200,360도 전방면,30,,051-605-6321,35.164511,129.046402,2021-10-08
부산광역시 부산진구청,백양순환로119번길 17-2,부암동 456-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.171065,129.040378,2021-10-08
부산광역시 부산진구청,중앙대로 843,범천동 381-9,다목적,1,200,360도 전방면,30,,051-605-6321,35.166909,129.065417,2021-10-08
부산광역시 부산진구청,중앙대로848번길 78,양정동 366-40,다목적,1,200,360도 전방면,30,,051-605-6321,35.168214,129.06923,2021-10-08
부산광역시 부산진구청,연수로 49,양정동 138-22,다목적,1,200,360도 전방면,30,,051-605-6321,35.17504,129.076559,2021-10-08
부산광역시 부산진구청,성지로8번길 46,연지동 41-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.172076,129.058467,2021-10-08
부산광역시 부산진구청,봉수로 41,전포동 480-21,다목적,1,200,360도 전방면,30,,051-605-6321,35.152167,129.071503,2021-10-08
부산광역시 부산진구청,동성로112번길 57,전포동 480-21,다목적,1,200,360도 전방면,30,,051-605-6321,35.162492,129.067479,2021-10-08
부산광역시 부산진구청,성지로104번길 91-10,초읍동 388-10,다목적,1,200,360도 전방면,30,,051-605-6321,35.182956,129.054425,2021-10-08
부산광역시 부산진구청,연지로13번길 39,연지동 240-65,다목적,1,200,360도 전방면,30,,051-605-6321,35.172616,129.050942,2021-10-08
부산광역시 부산진구청,동평로171번나길 45,연지동 381-3,다목적,1,200,360도 전방면,30,,051-605-6321,35.169272,129.046264,2021-10-08
부산광역시 부산진구청,개금온정로18번길,개금동 285-60,다목적,1,200,360도 전방면,30,,051-605-6321,35.154833,129.025116,2021-10-08
부산광역시 부산진구청,엄광로250번길 12,가야동 361-143,다목적,5,200,360도 전방면,30,,051-605-6321,35.152619,129.038874,2021-10-08
부산광역시 부산진구청,신천대로204번길 56,부암동 679-6,다목적,3,200,360도 전방면,30,,051-605-6321,35.161004,129.053044,2021-10-08
부산광역시 부산진구청,부암동 676-1,부암동 676-1,다목적,3,200,360도 전방면,30,,051-605-6321,35.161094,129.052594,2021-10-08
부산광역시 부산진구청,범일로 132,범천동 836-21,다목적,3,200,360도 전방면,30,,051-605-6321,35.141676,129.059453,2021-10-08
부산광역시 부산진구청,범천동 838-3,범천동 838-3,다목적,3,200,360도 전방면,30,,051-605-6321,35.141659,129.060247,2021-10-08
부산광역시 부산진구청,자유평화로 7,범천동 839-212,다목적,3,200,360도 전방면,30,,051-605-6321,35.142041,129.060812,2021-10-08
부산광역시 부산진구청,자유평화로37번길 37,범천동 841-274,다목적,6,200,360도 전방면,30,,051-605-6321,35.142722,129.063181,2021-10-08
부산광역시 부산진구청,서전로37번길 20,전포동 664-8,다목적,3,200,360도 전방면,30,,051-605-6321,35.158701,129.063891,2021-10-08
부산광역시 부산진구청,백양대로46번길 15,부암동 282-4,다목적,3,200,360도 전방면,30,,051-605-6321,35.163169,129.044388,2021-10-08
부산광역시 부산진구청,가야대로588번길 26,가야동 264-9,다목적,3,200,360도 전방면,30,,051-605-6321,35.153765,129.035383,2021-10-08
부산광역시 부산진구청,신천대로216번길 11,부암동 113-2,다목적,3,200,360도 전방면,30,,051-605-6321,35.160937,129.050529,2021-10-08
부산광역시 부산진구청,신천대로204번길 25,부암동 124-26,다목적,3,200,360도 전방면,30,,051-605-6321,35.160391,129.05168,2021-10-08
부산광역시 부산진구청,신천대로216번길 19,부암동 117-6,다목적,3,200,360도 전방면,30,,051-605-6321,35.160768,129.051303,2021-10-08
부산광역시 부산진구청,전포대로 179,전포동 695-5,다목적,1,200,360도 전방면,30,,051-605-6321,35.152286,129.065165,2021-10-08
부산광역시 부산진구청,전포대로 153,전포동 891-43,다목적,1,200,360도 전방면,30,,051-605-6321,35.150019,129.065089,2021-10-08
부산광역시 부산진구청,전포대로 148,전포동 362-65,다목적,1,200,360도 전방면,30,,051-605-6321,35.149757,129.065596,2021-10-08
부산광역시 부산진구청,진사로61번길 29,개금동 630-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.145997,129.019682,2021-10-08
부산광역시 부산진구청,백양대로78번길 16,당감동 250-32,다목적,1,200,360도 전방면,30,,051-605-6321,35.162627,129.041103,2021-10-08
부산광역시 부산진구청,신암로135번가길 3,범천동 1142-13,다목적,1,200,360도 전방면,30,,051-605-6321,35.151823,129.048675,2021-10-08
부산광역시 부산진구청,부암동 산 92-1,부암동 산 92-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.175914,129.033336,2021-10-08
부산광역시 부산진구청,신천대로162번길 41,부전동 389-103,다목적,2,200,360도 전방면,30,,051-605-6321,35.156124,129.053233,2021-10-08
부산광역시 부산진구청,신천대로162번길 25-1,부전동 389-103,다목적,2,200,360도 전방면,30,,051-605-6321,35.156077,129.052447,2021-10-08
부산광역시 부산진구청,중앙대로 582-1,범천동 861-16,다목적,1,200,360도 전방면,30,,051-605-6321,35.144895,129.05794,2021-10-08
부산광역시 부산진구청,신천대로204번길 18,,다목적,2,200,360도 전방면,30,,051-605-6321,35.151991,129.043799,2021-10-08
부산광역시 부산진구청,엄광로182번길 42,가야동 464-101,다목적,2,200,360도 전방면,30,,051-605-6321,35.146182,129.035032,2021-10-08
부산광역시 부산진구청,엄광로68-1,가야동 657-62,다목적,2,200,360도 전방면,30,,051-605-6321,35.15324324,129.0342838,2021-10-08
부산광역시 부산진구청,가야대로517번길 3,가야2동 143-41,다목적,3,200,360도 전방면,30,,051-605-6321,35.15378114,129.0282184,2021-10-08
부산광역시 부산진구청,엄광로 99-5,가야2동 611-12,다목적,3,200,360도 전방면,30,,051-605-6321,35.14901955,129.0271303,2021-10-08
부산광역시 부산진구청,복지로21번길 29,개금1동 177-12,다목적,4,200,360도 전방면,30,,051-605-6321,35.15128706,129.0223764,2021-10-08
부산광역시 부산진구청,복지로41번길 68-6,개금1동 554-12,다목적,3,200,360도 전방면,30,,051-605-6321,35.150123,129.024067,2021-10-08
부산광역시 부산진구청,냉정로 202,개금1동 540-78,다목적,4,200,360도 전방면,30,,051-605-6321,35.150529,129.021841,2021-10-08
부산광역시 부산진구청,엄광로12번길 66,개금동 633-66,다목적,4,200,360도 전방면,30,,051-605-6321,35.14683132,129.0223977,2021-10-08
부산광역시 부산진구청,복지로89,개금동 633-4,다목적,3,200,360도 전방면,30,,051-605-6321,35.14462117,129.0196178,2021-10-08
부산광역시 부산진구청,진사로61번길 28-8,개금동 634-4,다목적,3,200,360도 전방면,30,,051-605-6321,35.145698,129.017983,2021-10-08
부산광역시 부산진구청,개금본동로66번길 11,개금동 412-13,다목적,3,200,360도 전방면,30,,051-605-6321,35.15769249,129.0202218,2021-10-08
부산광역시 부산진구청,백양관문로77번길 17,개금동 1-18,다목적,2,200,360도 전방면,30,,051-605-6321,35.16478831,129.0285225,2021-10-08
부산광역시 부산진구청,백양대로208번길 9,개금동 58,다목적,2,200,360도 전방면,30,,051-605-6321,35.15849773,129.0266106,2021-10-08
부산광역시 부산진구청,당감로 21,당감1동 252-96,다목적,3,200,360도 전방면,30,,051-605-6321,35.163568,129.039577,2021-10-08
부산광역시 부산진구청,동평로39번길 102,당감1동 633-15,다목적,3,200,360도 전방면,30,,051-605-6321,35.167385,129.029495,2021-10-08
부산광역시 부산진구청,당감서로 16,당감1동 818-160,다목적,3,200,360도 전방면,30,,051-605-6321,35.162454,129.036411,2021-10-08
부산광역시 부산진구청,백양순환로 12,당감4동 348-35,다목적,4,200,360도 전방면,30,,051-605-6321,35.16578618,129.0335032,2021-10-08
부산광역시 부산진구청,가야대로 685,당감동 818-94,다목적,3,200,360도 전방면,30,,051-605-6321,35.156691,129.046409,2021-10-08
부산광역시 부산진구청,백양순환로28번길 31,당감동 698-9,다목적,2,200,360도 전방면,30,,051-605-6321,35.16781127,129.0344053,2021-10-08
부산광역시 부산진구청,당감서로100번길 98-1,당감동 785-37,다목적,2,200,360도 전방면,30,,051-605-6321,35.171619,129.032386,2021-10-08
부산광역시 부산진구청,당감서로100번길 58,당감동 778-15,다목적,2,200,360도 전방면,30,,051-605-6321,35.17022,129.033845,2021-10-08
부산광역시 부산진구청,백양순환로18번길 49-2,당감4동 691-20,다목적,3,200,360도 전방면,30,,051-605-6321,35.16713925,129.0342832,2021-10-08
부산광역시 부산진구청,중앙번영로25,범천동 851-6,다목적,2,200,360도 전방면,30,,051-605-6321,35.14528532,129.0619267,2021-10-08
부산광역시 부산진구청,범천로 28-2,범천2동 996-1,다목적,2,200,360도 전방면,30,,051-605-6321,35.149319,129.055797,2021-10-08
부산광역시 부산진구청,가야대로747번길 64,부암1동 680-1,다목적,3,200,360도 전방면,30,,051-605-6321,35.16084496,129.0524741,2021-10-08
부산광역시 부산진구청,동평로162번길 19,부암동 275-31,다목적,2,200,360도 전방면,30,,051-605-6321,35.16515317,129.0479645,2021-10-08
부산광역시 부산진구청,시민공원로74번길 54,부전1동 229-1,다목적,3,200,360도 전방면,30,,051-605-6321,35.163673,129.056356,2021-10-08
부산광역시 부산진구청,동평로405번길 27,양정동 312-15,다목적,3,200,360도 전방면,30,,051-605-6321,35.17478746,129.0698538,2021-10-08
부산광역시 부산진구청,가야대로543번길 4-8,가야동 248-12,다목적,1,200,360도 전방면,30,,051-605-6321,35.154843,129.031078,2021-10-08
부산광역시 부산진구청,진사로89번길 30,개금동 633-14,다목적,3,200,360도 전방면,30,,051-605-6321,35.143496,129.01789,2021-10-08
부산광역시 부산진구청,개금본동로9번길 15,개금동 358-2,다목적,2,200,360도 전방면,30,,051-605-6321,35.158,129.024666,2021-10-08
부산광역시 부산진구청,동평로27번길 73,당감동 631-8,다목적,1,200,360도 전방면,30,,051-605-6321,35.166736,129.029433,2021-10-08
부산광역시 부산진구청,가야대로681번길 61,당감동 26-8,다목적,2,200,360도 전방면,30,,051-605-6321,35.159102,129.046635,2021-10-08
부산광역시 부산진구청,당감서로98번길 3,당감동 763-1,다목적,1,200,360도 전방면,30,,051-605-6321,35.168616,129.035821,2021-10-08
부산광역시 부산진구청,범일로131번길 21-16,범천동 62-11,다목적,1,200,360도 전방면,30,,051-605-6321,35.142429,129.058238,2021-10-08
부산광역시 부산진구청,엄광로 517,범천동 1523,다목적,1,200,360도 전방면,30,,051-605-6321,35.144472,129.048423,2021-10-08
